"PACKING_OUT_TIME","HANDLING_TYPE","AREA_PACKED","CONTAINER_CLASS","PACK_STATION","AREA","PACK_USER","PROD_CODE","QTY_SINGLES","SHIPPING_LPN","ORDER_NO","LENGTH","WIDTH","HEIGHT","WEIGHT","CONVEYABLE_IND","COLLATABILITY_IND","MANUAL_BAG_TYPE"
"2018-11-25 19:24:39","LargePickingCarton","Large Carton Line","Large Carton Line","D2C ACL L1",1,"ACL L","12135149",1,"3051599676","00000000000057411789",290,150,30,140,"Y","N",
"2018-11-25 19:33:13","Carton","SAP MP2","SAP MP2","SAP Station 24",2,"797710","38687303",1,"3051594461","00000000000057404994",340,230,40,244,"Y","N",
"2018-11-25 19:28:21","PlasticProtectionBag","Hanging Pack Bench","Hanging Pack Bench","HG packing station 2-04",2,"798354","22456759",1,"3051600737","00000000000057409680",378,284,50,350,"Y","N",
"2018-11-25 19:32:38","PlasticProtectionBag","Pack Bench","Pack Bench","D2C pack station 55",1,"797599","14114816",1,"3051601425","00000000000057415823",330,235,60,415,"Y","N",
"2018-11-25 19:24:10","MediumPickingCarton","Medium Carton Line","MediumPickingCarton","D2C ACL M11",2,"ACL M","22353287",1,"3051599389","00000000000057417675",360,270,20,356,"Y","N",
"2018-11-25 19:48:07","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 2-10",2,"797135","86440803",1,"3051594445","00000000000057266361",378,284,70,400,"Y","N",
"2018-11-25 19:49:55","MediumPickingCartonLarge","Medium Carton Line","MediumPickingCartonLarge","D2C ACL M11",2,"ACL M","83810606",1,"3051602348","00000000000057399877",220,155,90,1022,"Y","N",
"2018-11-25 19:36:16","MediumPickingCarton","Medium Carton Line","MediumPickingCarton","D2C ACL M11",2,"ACL M","83810606",1,"3051600934","00000000000057418717",220,155,90,1022,"Y","N",
"2018-11-25 19:04:52","ConveyableCarton","Pack Bench","Pack Bench","D2C pack station 59",1,"797823","83810606",1,"3051598031","00000000000057330640",220,155,90,1022,"Y","N",
"2018-11-25 19:40:24","MediumPickingCartonLarge","Medium Carton Line","MediumPickingCartonLarge","D2C ACL M1",1,"ACL M","83810606",1,"3051600799","00000000000057418436",220,155,90,1022,"Y","N",
"2018-11-25 19:05:23","ConveyableCarton","Pack Bench","Pack Bench","D2C pack station 12",1,"798213","83810606",1,"3051598141","00000000000057366336",220,155,90,1022,"Y","N",
"2018-11-25 19:47:23","PlasticProtectionBag","Pack Bench","Pack Bench","D2C pack station 49",1,"797439","83810606",1,"3051603434","00000000000057397697",220,155,90,1022,"Y","N",
"2018-11-25 19:10:59","SmallFinishingCarton","Carton Finishing Line","SmallFinishingCarton","D2C CFS station 13",1,"798601","83810606",1,"3051582246","00000000000057393187",220,155,90,1022,"Y","N",
"2018-11-25 19:27:36","MediumPickingCartonLarge","Medium Carton Line","MediumPickingCartonLarge","D2C ACL M2",1,"ACL M","83810606",1,"3051599601","00000000000057399776",220,155,90,1022,"Y","N",
"2018-11-25 19:58:04","ConveyableCarton","Pack Bench","Pack Bench","D2C pack station 29",1,"792416","83810606",1,"3051604679","00000000000057398165",220,155,90,1022,"Y","N",
"2018-11-25 19:02:18","ConveyableCarton","Pack Bench","Pack Bench","D2C pack station 59",1,"797823","83810606",1,"3051597840","00000000000057330626",220,155,90,1022,"Y","N",
"2018-11-25 19:46:17","ConveyableCarton","Pack Bench","Pack Bench","D2C pack station 49",1,"797439","83810606",1,"3051603147","00000000000057397688",220,155,90,1022,"Y","N",
"2018-11-25 19:06:06","ConveyableCarton","Pack Bench","Pack Bench","D2C pack station 59",1,"797823","83810606",1,"3051598265","00000000000057347195",220,155,90,1022,"Y","N",
"2018-11-25 19:06:38","ConveyableCarton","Pack Bench","Pack Bench","D2C pack station 12",1,"798213","83810606",1,"3051598316","00000000000057306419",220,155,90,1022,"Y","N",
"2018-11-25 19:01:16","ConveyableCarton","Pack Bench","Pack Bench","D2C pack station 12",1,"798213","83810606",1,"3051597695","00000000000057365200",220,155,90,1022,"Y","N",
"2018-11-25 19:03:11","ConveyableCarton","Pack Bench","Pack Bench","D2C pack station 59",1,"797823","83810606",1,"3051597923","00000000000057295449",220,155,90,1022,"Y","N",
"2018-11-25 19:02:37","ConveyableCarton","Pack Bench","Pack Bench","D2C pack station 12",1,"798213","83810606",1,"3051597823","00000000000057303273",220,155,90,1022,"Y","N",
"2018-11-25 19:04:06","ConveyableCarton","Pack Bench","Pack Bench","D2C pack station 12",1,"798213","83810606",1,"3051597949","00000000000057366143",220,155,90,1022,"Y","N",
"2018-11-25 19:49:23","MediumPickingCarton","Medium Carton Line","MediumPickingCarton","D2C ACL M11",2,"ACL M","83810606",1,"3051602731","00000000000057421237",220,155,90,1022,"Y","N",
"2018-11-25 19:49:51","MediumPickingCarton","Medium Carton Line","MediumPickingCarton","D2C ACL M1",1,"ACL M","83810606",1,"3051602509","00000000000057421343",220,155,90,1022,"Y","N",
"2018-11-25 19:50:44","LargePickingCarton","Large Carton Line","Large Carton Line","D2C ACL L1",1,"ACL L","83810606",5,"3051602843","00000000000057399010",220,155,90,1022,"Y","N",
"2018-11-25 19:08:17","MediumPickingCartonLarge","Medium Carton Line","MediumPickingCartonLarge","D2C ACL M2",1,"ACL M","48613009",1,"3051596866","00000000000057327106",370,200,50,305,"Y","N",
"2018-11-25 19:31:12","MediumPickingCartonLarge","Medium Carton Line","MediumPickingCartonLarge","D2C ACL M2",1,"ACL M","48613010",1,"3051599823","00000000000057401190",370,200,50,305,"Y","N",
"2018-11-25 19:40:27","LargePickingCarton","Large Carton Line","Large Carton Line","D2C ACL L11",2,"ACL L","22100648",1,"3051601163","00000000000057413070",475,332,120,1520,"Y","N",
"2018-11-25 19:30:46","PlasticProtectionBag","Hanging Pack Bench","Hanging Pack Bench","HG packing station 1-05",2,"797389","23351940",1,"3051601144","00000000000057414034",475,332,80,600,"Y","N",
"2018-11-25 19:40:49","MediumPickingCartonLarge","Medium Carton Line","MediumPickingCartonLarge","D2C ACL M11",2,"ACL M","22154658",1,"3051601408","00000000000057417923",290,210,40,352,"Y","N",
"2018-11-25 19:58:50","Carton","Hanging Pack Bench","Hanging Pack Bench","HG packing station 2-08",2,"797677","14100550",1,"3051604705","00000000000057411186",475,332,110,1290,"Y","N",
"2018-11-25 19:27:41","LargePickingCarton","Large Carton Line","Large Carton Line","D2C ACL L1",1,"ACL L","21116807",1,"3051599866","00000000000057403201",280,150,60,351,"Y","N",
"2018-11-25 19:01:09","MediumPickingCartonLarge","Medium Carton Line","MediumPickingCartonLarge","D2C ACL M11",2,"ACL M","48959680",1,"3051596909","00000000000057309176",295,190,43,405,"Y","N",
"2018-11-25 19:38:03","MediumPickingCarton","Medium Carton Line","MediumPickingCarton","D2C ACL M11",2,"ACL M","69250355",1,"3051601114","00000000000057415937",325,180,65,728,"Y","N",
"2018-11-25 19:31:15","ConveyableCarton","Pack Bench","Pack Bench","D2C pack station 51",1,"797652","48984802",1,"3051600933","00000000000057377841",290,180,30,196,"Y","N",
"2018-11-25 19:00:24","MediumPickingCarton","Medium Carton Line","MediumPickingCarton","D2C ACL M2",1,"ACL M","44667703",1,"3051596755","00000000000057409197",260,200,90,527,"Y","N",
"2018-11-25 19:53:31","PlasticProtectionBag","Pack Bench","Pack Bench","D2C pack station 35",1,"798331","42157705",1,"3051604206","00000000000057398015",210,70,30,52,"Y","N",
"2018-11-25 19:14:38","MediumPickingCartonLarge","Medium Carton Line","MediumPickingCartonLarge","D2C ACL M11",2,"ACL M","15879849",1,"3051597331","00000000000057410905",260,250,40,489,"Y","N",
"2018-11-25 19:54:03","PlasticProtectionBag","Pack Bench","Pack Bench","D2C pack station 54",1,"797624","15818338",1,"3051604299","00000000000057397775",320,280,20,313,"Y","N",
"2018-11-25 19:45:06","LargePickingCarton","Large Carton Line","Large Carton Line","D2C ACL L11",2,"ACL L","48942010",1,"3051602558","00000000000057405574",280,175,45,352,"Y","N",
"2018-11-25 19:23:04","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 1",1,"798235","69010571",1,"3051593248","00000000000057320932",80,20,20,24,"Y","N",
"2018-11-25 19:30:20","ConveyableCarton","Pack Bench","Pack Bench","D2C pack station 14",1,"797482","68200904",1,"3051600901","00000000000057417469",260,142,95,1237,"Y","N",
"2018-11-25 19:52:13","MediumPickingCartonLarge","Medium Carton Line","MediumPickingCartonLarge","D2C ACL M11",2,"ACL M","21111736",1,"3051601922","00000000000057417069",190,160,70,320,"Y","N",
"2018-11-25 19:41:02","PlasticProtectionBag","Hanging Pack Bench","Hanging Pack Bench","HG packing station 1-09",2,"798253","16800701",1,"3051602405","00000000000057414821",475,332,110,830,"Y","N",
"2018-11-25 19:53:16","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 2-1",2,"798205","77911118",1,"3051600971","00000000000057279062",340,280,30,330,"Y","N",
"2018-11-25 19:07:44","LargePickingCarton","Large Carton Line","Large Carton Line","D2C ACL L1",1,"ACL L","15901658",1,"3051596887","00000000000057411755",475,332,180,1050,"Y","N",
"2018-11-25 19:22:50","PlasticProtectionBag","Hanging Pack Bench","Hanging Pack Bench","HG packing station 1-07",2,"798256","22453319",1,"3051599972","00000000000057410692",475,332,40,850,"Y","N",
"2018-11-25 19:50:41","MediumPickingCarton","Medium Carton Line","MediumPickingCarton","D2C ACL M1",1,"ACL M","41827904",1,"3051602686","00000000000057400087",242,185,100,1169,"Y","N",
"2018-11-25 19:56:43","Carton","SAP MP2","SAP MP2","SAP Station 24",2,"797710","83306002",1,"3051599594","00000000000057404924",170,95,60,508,"Y","N",
"2018-11-25 19:10:13","SmallFinishingCarton","Carton Finishing Line","SmallFinishingCarton","D2C CFS station 12",1,"797945","83306002",1,"3051585886","00000000000057392448",170,95,60,508,"Y","N",
"2018-11-25 19:38:06","SmallFinishingCarton","Carton Finishing Line","SmallFinishingCarton","D2C CFS station 7",1,"797245","83306002",1,"3051591372","00000000000057095355",170,95,60,508,"Y","N",
"2018-11-25 19:08:50","SmallFinishingCarton","Carton Finishing Line","SmallFinishingCarton","D2C CFS station 12",1,"797945","83306002",1,"3051585891","00000000000057392658",170,95,60,508,"Y","N",
"2018-11-25 19:59:07","Carton","SAP MP2","SAP MP2","SAP Station 28",2,"794085","83306002",1,"3051599586","00000000000057405496",170,95,60,508,"Y","N",
"2018-11-25 19:52:01","Carton","SAP MP2","SAP MP2","SAP Station 28",2,"794085","83306002",1,"3051599589","00000000000057403267",170,95,60,508,"Y","N",
"2018-11-25 19:32:27","Carton","Pack Bench","Pack Bench","D2C pack station 52",1,"798587","83306002",1,"3051600975","00000000000057398036",170,95,60,508,"Y","N",
"2018-11-25 19:55:48","Carton","Pack Bench","Pack Bench","D2C pack station 15",1,"797745","83306002",1,"3051604355","00000000000057399276",170,95,60,508,"Y","N",
"2018-11-25 19:55:24","MediumPickingCarton","Medium Carton Line","MediumPickingCarton","D2C ACL M11",2,"ACL M","14114465",1,"3051603240","00000000000057419337",365,210,110,678,"Y","N",
"2018-11-25 19:28:48","MediumPickingCarton","Medium Carton Line","MediumPickingCarton","D2C ACL M11",2,"ACL M","56143704",1,"3051599547","00000000000057402794",80,80,80,34,"Y","N",
"2018-11-25 19:36:19","LargePickingCarton","Large Carton Line","Large Carton Line","D2C ACL L1",1,"ACL L","46109703",1,"3051600766","00000000000057408297",200,20,70,242,"Y","N",
"2018-11-25 19:35:55","SmallFinishingCartonNano","Carton Finishing Line","SmallFinishingCartonNano","D2C CFS station 4",1,"797723","46109703",1,"3051593613","00000000000057173995",200,20,70,242,"Y","N",
"2018-11-25 19:35:37","SmallFinishingCartonNano","Carton Finishing Line","SmallFinishingCartonNano","D2C CFS station 4",1,"797723","46109703",1,"3051593614","00000000000057173741",200,20,70,242,"Y","N",
"2018-11-25 19:17:43","MediumPickingCarton","Medium Carton Line","MediumPickingCarton","D2C ACL M2",1,"ACL M","46109703",1,"3051598092","00000000000057405424",200,20,70,242,"Y","N",
"2018-11-25 19:34:40","SmallFinishingCartonNano","Carton Finishing Line","SmallFinishingCartonNano","D2C CFS station 4",1,"797723","46109703",1,"3051593603","00000000000057142056",200,20,70,242,"Y","N",
"2018-11-25 19:36:14","SmallFinishingCartonNano","Carton Finishing Line","SmallFinishingCartonNano","D2C CFS station 4",1,"797723","46109703",1,"3051593604","00000000000057175438",200,20,70,242,"Y","N",
"2018-11-25 19:35:17","SmallFinishingCartonNano","Carton Finishing Line","SmallFinishingCartonNano","D2C CFS station 4",1,"797723","46109703",1,"3051593611","00000000000057158925",200,20,70,242,"Y","N",
"2018-11-25 19:34:59","SmallFinishingCartonNano","Carton Finishing Line","SmallFinishingCartonNano","D2C CFS station 4",1,"797723","46109703",1,"3051593609","00000000000057158148",200,20,70,242,"Y","N",
"2018-11-25 19:02:16","MediumPickingCarton","Medium Carton Line","MediumPickingCarton","D2C ACL M11",2,"ACL M","76322906",1,"3051596086","00000000000057403223",180,70,41,209,"Y","N",
"2018-11-25 19:34:34","MediumPickingCarton","Medium Carton Line","MediumPickingCarton","D2C ACL M11",2,"ACL M","69018805",1,"3051600671","00000000000057404767",100,22,22,30,"Y","N",
"2018-11-25 19:53:03","LargePickingCarton","Large Carton Line","Large Carton Line","D2C ACL L11",2,"ACL L","15670664",1,"3051602784","00000000000057397963",320,190,110,630,"Y","N",
"2018-11-25 19:34:56","PlasticProtectionBag","Hanging Pack Bench","Hanging Pack Bench","HG packing station 1-05",2,"797389","22106309",1,"3051601687","00000000000057415192",475,332,120,1080,"Y","N",
"2018-11-25 19:44:34","PlasticProtectionBag","Pack Bench","Pack Bench","D2C pack station 58",1,"798333","86420850",1,"3051602900","00000000000057397672",270,165,45,145,"Y","N",
"2018-11-25 19:07:06","MediumPickingCarton","Medium Carton Line","MediumPickingCarton","D2C ACL M11",2,"ACL M","83810723",1,"3051596850","00000000000057410980",220,110,110,1112,"Y","N",
"2018-11-25 19:46:44","ConveyableCarton","Pack Bench","Pack Bench","D2C pack station 49",1,"797439","83810723",1,"3051603275","00000000000057397731",220,110,110,1112,"Y","N",
"2018-11-25 19:30:24","MediumPickingCarton","Medium Carton Line","MediumPickingCarton","D2C ACL M11",2,"ACL M","83810723",1,"3051600010","00000000000057415869",220,110,110,1112,"Y","N",
"2018-11-25 19:53:38","SmallFinishingCartonSmall","Carton Finishing Line","SmallFinishingCarton","D2C CFS station 2",1,"798334","83810721",1,"3051600401","00000000000057412684",220,110,110,1112,"Y","N",
"2018-11-25 19:00:35","PlasticProtectionBag","Pack Bench","Pack Bench","D2C pack station 64",1,"797037","86109629",1,"3051597699","00000000000057395898",295,78,56,547,"Y","N",
"2018-11-25 19:45:53","PlasticProtectionBag","Pack Bench","Pack Bench","D2C pack station 65",1,"798257","86109629",1,"3051603045","00000000000057420752",295,78,56,547,"Y","N",
"2018-11-25 19:31:48","PlasticProtectionBag","Pack Bench","Pack Bench","D2C pack station 03",1,"797950","86109629",1,"3051601352","00000000000057398112",295,78,56,547,"Y","N",
"2018-11-25 19:41:41","ConveyableCarton","Pack Bench","Pack Bench","D2C pack station 06",1,"797608","86109629",1,"3051602508","00000000000057403165",295,78,56,547,"Y","N",
"2018-11-25 19:06:33","MediumPickingCartonLarge","Medium Carton Line","MediumPickingCartonLarge","D2C ACL M1",1,"ACL M","85420628",1,"3051597410","00000000000057398550",320,220,15,139,"Y","N",
"2018-11-25 19:24:34","PlasticProtectionBag","Hanging Pack Bench","Hanging Pack Bench","HG packing station 1-06",2,"797973","16558408",1,"3051600385","00000000000057400558",475,332,80,480,"Y","N",
"2018-11-25 19:31:46","MediumPickingCartonLarge","Medium Carton Line","MediumPickingCartonLarge","D2C ACL M2",1,"ACL M","16852501",1,"3051600205","00000000000057400250",340,230,50,291,"Y","N",
"2018-11-25 19:40:19","LargePickingCarton","Large Carton Line","Large Carton Line","D2C ACL L11",2,"ACL L","48949882",1,"3051600866","00000000000057415841",400,270,20,277,"Y","N",
"2018-11-25 19:57:19","PlasticProtectionBag","Pack Bench","Pack Bench","D2C pack station 25",1,"792363","48949882",1,"3051604658","00000000000057419386",400,270,20,277,"Y","N",
"2018-11-25 19:27:17","ConveyableCarton","Pack Bench","Pack Bench","D2C pack station 16",1,"798132","48949882",1,"3051599306","00000000000057308563",400,270,20,277,"Y","N",
"2018-11-25 19:51:10","PlasticProtectionBag","Hanging Pack Bench","Hanging Pack Bench","HG packing station 1-08",2,"798553","12100530",1,"3051603806","00000000000057417897",475,332,180,1270,"Y","N",
"2018-11-25 19:49:13","PlasticProtectionBag","Pack Bench","Pack Bench","D2C pack station 15",1,"797745","29610209",1,"3051603621","00000000000057403138",140,110,40,187,"Y","N",
"2018-11-25 19:41:15","LargePickingCarton","Large Carton Line","Large Carton Line","D2C ACL L11",2,"ACL L","16557647",1,"3051601558","00000000000057415849",475,332,110,970,"Y","N",
"2018-11-25 19:17:20","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 2-10",2,"797135","21193040",1,"3051590955","00000000000057320986",260,155,53,282,"Y","N",
"2018-11-25 19:22:16","ConveyableCarton","Pack Bench","Pack Bench","D2C pack station 65",1,"798257","81529830",1,"3051599828","00000000000057411253",341,119,100,1153,"Y","N",
"2018-11-25 19:10:12","ConveyableCarton","Pack Bench","Pack Bench","D2C pack station 15",1,"797745","81529830",1,"3051598706","00000000000057397930",341,119,100,1153,"Y","N",
"2018-11-25 19:06:32","ConveyableCarton","Pack Bench","Pack Bench","D2C pack station 15",1,"797745","81529830",1,"3051597998","00000000000057397933",341,119,100,1153,"Y","N",
"2018-11-25 19:51:21","PlasticProtectionBag","Hanging Pack Bench","Hanging Pack Bench","HG packing station 1-04",2,"797933","48650549",1,"3051603858","00000000000057416371",378,284,50,430,"Y","N",
"2018-11-25 19:52:29","SmallFinishingCartonSmall","Carton Finishing Line","SmallFinishingCarton","D2C CFS station 7",1,"797245","69096208",1,"3051554202","00000000000057361404",140,20,100,81,"Y","N",
"2018-11-25 19:43:42","LargePickingCarton","Large Carton Line","Large Carton Line","D2C ACL L1",1,"ACL L","26358457",1,"3051602341","00000000000057415744",378,284,80,490,"Y","N",
"2018-11-25 19:50:05","Carton","Pack Bench","Pack Bench","D2C pack station 11",1,"797159","83306202",1,"3051603625","00000000000057415954",183,98,68,590,"Y","N",
